"","Familysur","Title","PassengerId","Survived","Pclass","Name","Sex","Age","SibSp","Parch","Ticket","Fare","Cabin","Embarked","TicketFreq","FareAdj","FamilySize","FP","wc","FA","Surname","GroupId","Color","GroupFreq","TicketId","FS","group"
"123",0,"man",123,0,2,"Nasser, Mr. Nicholas","male",32.5,1,0,"237736",30.0708,"","C",2,15.0354,2,216.0354,0,32.5,"Nasser","noGroup",0,782,"2-23773X-30.0708-C",0.5,0
"124",1,"woman",124,1,2,"Webber, Miss. Susan","female",32.5,0,0,"27267",13,"E101","S",1,13,1,214,2,32.5,"Webber","noGroup",1,1,"2-2726X-13-S",0.5,2
"125",0,"man",125,0,1,"White, Mr. Percival Wayland","male",54,0,1,"35281",77.2875,"D26","S",2,38.64375,2,339.64375,0,54,"White","noGroup",0,782,"1-3528X-77.2875-S",0.5,0
"126",1,"boy",126,1,3,"Nicola-Yarred, Master. Elias","male",12,1,0,"2651",11.2417,"","C",2,5.62085,2,106.62085,1,-12,"Nicola-Yarred","Nicola-Yarred-3-265X-11.2417-C",1,2,"3-265X-11.2417-C",1,1
"127",0,"man",127,0,3,"McMahon, Mr. Martin","male",30.1516245487365,0,0,"370372",7.75,"","Q",1,7.75,1,108.75,0,30.1516245487365,"McMahon","noGroup",0,782,"3-37037X-7.75-Q",0.5,0
"128",1,"man",128,1,3,"Madsen, Mr. Fridtjof Arne","male",24,0,0,"C 17369",7.1417,"","S",1,7.1417,1,108.1417,0,24,"Madsen","noGroup",1,782,"3-C 1736X-7.1417-S",0.5,0
"129",1,"woman",129,1,3,"Peter, Miss. Anna","female",7.72877358490566,1,1,"2668",22.3583,"F E69","C",3,7.45276666666667,3,108.452766666667,1,-7.72877358490566,"Peter","Peter-3-266X-22.3583-C",1,3,"3-266X-22.3583-C",1,1
"130",0,"man",130,0,3,"Ekstrom, Mr. Johan","male",45,0,0,"347061",6.975,"","S",1,6.975,1,107.975,0,45,"Ekstrom","noGroup",0,782,"3-34706X-6.975-S",0.5,0
"131",0,"man",131,0,3,"Drazenoic, Mr. Jozef","male",33,0,0,"349241",7.8958,"","C",1,7.8958,1,108.8958,0,33,"Drazenoic","noGroup",0,782,"3-34924X-7.8958-C",0.5,0
"132",0,"man",132,0,3,"Coelho, Mr. Domingos Fernandeo","male",20,0,0,"SOTON/O.Q. 3101307",7.05,"","S",1,7.05,1,108.05,0,20,"Coelho","noGroup",0,782,"3-SOTON/O.Q. 310130X-7.05-S",0.5,0
"133",0,"woman",133,0,3,"Robins, Mrs. Alexander A (Grace Charity Laury)","female",47,1,0,"A/5. 3337",14.5,"","S",2,7.25,2,108.25,2,47,"Robins","noGroup",0,1,"3-A/5. 333X-14.5-S",0.5,2
"134",1,"woman",134,1,2,"Weisz, Mrs. Leopold (Mathilde Francoise Pede)","female",29,1,0,"228414",26,"","S",2,13,2,214,2,29,"Weisz","noGroup",1,1,"2-22841X-26-S",0.5,2
"135",0,"man",135,0,2,"Sobey, Mr. Samuel James Hayden","male",25,0,0,"C.A. 29178",13,"","S",1,13,1,214,0,25,"Sobey","noGroup",0,782,"2-C.A. 2917X-13-S",0.5,0
"136",0,"man",136,0,2,"Richard, Mr. Emile","male",23,0,0,"SC/PARIS 2133",15.0458,"","C",1,15.0458,1,216.0458,0,23,"Richard","noGroup",0,782,"2-SC/PARIS 213X-15.0458-C",0.5,0
"137",1,"woman",137,1,1,"Newsom, Miss. Helen Monypeny","female",19,0,2,"11752",26.2833,"D47","S",1,26.2833,3,327.2833,2,19,"Newsom","noGroup",1,1,"1-1175X-26.2833-S",0.5,2
"138",0,"man",138,0,1,"Futrelle, Mr. Jacques Heath","male",37,1,0,"113803",53.1,"C123","S",2,26.55,2,327.55,0,37,"Futrelle","noGroup",0,782,"1-11380X-53.1-S",0.5,0
"139",0,"man",139,0,3,"Osen, Mr. Olaf Elon","male",16,0,0,"7534",9.2167,"","S",2,4.60835,1,105.60835,0,16,"Osen","noGroup",0,782,"3-753X-9.2167-S",0.5,0
"140",0,"man",140,0,1,"Giglio, Mr. Victor","male",24,0,0,"PC 17593",79.2,"B86","C",2,39.6,1,340.6,0,24,"Giglio","noGroup",0,782,"1-PC 1759X-79.2-C",0.5,0
"141",0,"woman",141,0,3,"Boulos, Mrs. Joseph (Sultana)","female",30.1516245487365,0,2,"2678",15.2458,"","C",3,5.08193333333333,3,106.081933333333,2,30.1516245487365,"Boulos","Boulos-3-267X-15.2458-C",0,3,"3-267X-15.2458-C",0,1
"142",1,"woman",142,1,3,"Nysten, Miss. Anna Sofia","female",22,0,0,"347081",7.75,"","S",1,7.75,1,108.75,2,22,"Nysten","noGroup",1,1,"3-34708X-7.75-S",0.5,2
"143",0,"woman",143,1,3,"Hakkarainen, Mrs. Pekka Pietari (Elin Matilda Dolck)","female",24,1,0,"STON/O2. 3101279",15.85,"","S",2,7.925,2,108.925,2,24,"Hakkarainen","noGroup",1,1,"3-STON/O2. 310127X-15.85-S",0.5,2
"144",0,"man",144,0,3,"Burke, Mr. Jeremiah","male",19,0,0,"365222",6.75,"","Q",1,6.75,1,107.75,0,19,"Burke","noGroup",0,782,"3-36522X-6.75-Q",0.5,0
"145",0,"man",145,0,2,"Andrew, Mr. Edgardo Samuel","male",18,0,0,"231945",11.5,"","S",1,11.5,1,212.5,0,18,"Andrew","noGroup",0,782,"2-23194X-11.5-S",0.5,0
"146",0,"man",146,0,2,"Nicholls, Mr. Joseph Charles","male",19,1,1,"C.A. 33112",36.75,"","S",4,9.1875,3,210.1875,0,19,"Nicholls","noGroup",0,782,"2-C.A. 3311X-36.75-S",0.5,0
"147",1,"man",147,1,3,"Andersson, Mr. August Edvard (""Wennerstrom"")","male",27,0,0,"350043",7.7958,"","S",1,7.7958,1,108.7958,0,27,"Andersson","noGroup",1,782,"3-35004X-7.7958-S",0.5,0
"148",0,"woman",148,0,3,"Ford, Miss. Robina Maggie ""Ruby""","female",9,2,2,"W./C. 6608",34.375,"","S",5,6.875,5,107.875,1,-9,"Ford","Ford-3-W./C. 660X-34.375-S",0,3,"3-W./C. 660X-34.375-S",0,1
"149",1,"man",149,0,2,"Navratil, Mr. Michel (""Louis M Hoffman"")","male",36.5,0,2,"230080",26,"F2","S",3,8.66666666666667,3,209.666666666667,0,36.5,"Navratil","noGroup",0,782,"2-23008X-26-S",0.5,0
"150",0,"man",150,0,2,"Byles, Rev. Thomas Roussel Davids","male",42,0,0,"244310",13,"","S",1,13,1,214,0,42,"Byles","noGroup",0,782,"2-24431X-13-S",0.5,0
"151",0,"man",151,0,2,"Bateman, Rev. Robert James","male",51,0,0,"S.O.P. 1166",12.525,"","S",1,12.525,1,213.525,0,51,"Bateman","noGroup",0,782,"2-S.O.P. 116X-12.525-S",0.5,0
"152",0,"woman",152,1,1,"Pears, Mrs. Thomas (Edith Wearne)","female",22,1,0,"113776",66.6,"C2","S",2,33.3,2,334.3,2,22,"Pears","noGroup",1,1,"1-11377X-66.6-S",0.5,2
"153",0,"man",153,0,3,"Meo, Mr. Alfonzo","male",55.5,0,0,"A.5. 11206",8.05,"","S",1,8.05,1,109.05,0,55.5,"Meo","noGroup",0,782,"3-A.5. 1120X-8.05-S",0.5,0
"154",0,"man",154,0,3,"van Billiard, Mr. Austin Blyler","male",40.5,0,2,"A/5. 851",14.5,"","S",3,4.83333333333333,3,105.833333333333,0,40.5,"van Billiard","noGroup",0,782,"3-A/5. 85X-14.5-S",0.5,0
"155",0,"man",155,0,3,"Olsen, Mr. Ole Martin","male",30.1516245487365,0,0,"Fa 265302",7.3125,"","S",1,7.3125,1,108.3125,0,30.1516245487365,"Olsen","noGroup",0,782,"3-Fa 26530X-7.3125-S",0.5,0
"156",0,"man",156,0,1,"Williams, Mr. Charles Duane","male",51,0,1,"PC 17597",61.3792,"","C",2,30.6896,2,331.6896,0,51,"Williams","noGroup",0,782,"1-PC 1759X-61.3792-C",0.5,0
"157",1,"woman",157,1,3,"Gilnagh, Miss. Katherine ""Katie""","female",16,0,0,"35851",7.7333,"","Q",1,7.7333,1,108.7333,2,16,"Gilnagh","noGroup",1,1,"3-3585X-7.7333-Q",0.5,2
"158",0,"man",158,0,3,"Corn, Mr. Harry","male",30,0,0,"SOTON/OQ 392090",8.05,"","S",1,8.05,1,109.05,0,30,"Corn","noGroup",0,782,"3-SOTON/OQ 39209X-8.05-S",0.5,0
"159",0,"man",159,0,3,"Smiljanic, Mr. Mile","male",30.1516245487365,0,0,"315037",8.6625,"","S",1,8.6625,1,109.6625,0,30.1516245487365,"Smiljanic","noGroup",0,782,"3-31503X-8.6625-S",0.5,0
"160",0,"boy",160,0,3,"Sage, Master. Thomas Henry","male",7.72877358490566,8,2,"CA. 2343",69.55,"","S",11,6.32272727272727,11,107.322727272727,1,-7.72877358490566,"Sage","Sage-3-CA. 234X-69.55-S",0,7,"3-CA. 234X-69.55-S",0,1
"161",0,"man",161,0,3,"Cribb, Mr. John Hatfield","male",44,0,1,"371362",16.1,"","S",2,8.05,2,109.05,0,44,"Cribb","noGroup",0,782,"3-37136X-16.1-S",0.5,0
"162",1,"woman",162,1,2,"Watt, Mrs. James (Elizabeth ""Bessie"" Inglis Milne)","female",40,0,0,"C.A. 33595",15.75,"","S",2,7.875,1,208.875,2,40,"Watt","Watt-2-C.A. 3359X-15.75-S",1,2,"2-C.A. 3359X-15.75-S",1,1
"163",0,"man",163,0,3,"Bengtsson, Mr. John Viktor","male",26,0,0,"347068",7.775,"","S",1,7.775,1,108.775,0,26,"Bengtsson","noGroup",0,782,"3-34706X-7.775-S",0.5,0
"164",0,"man",164,0,3,"Calic, Mr. Jovo","male",17,0,0,"315093",8.6625,"","S",1,8.6625,1,109.6625,0,17,"Calic","noGroup",0,782,"3-31509X-8.6625-S",0.5,0
"165",0,"boy",165,0,3,"Panula, Master. Eino Viljami","male",1,4,1,"3101295",39.6875,"","S",7,5.66964285714286,6,106.669642857143,1,-1,"Panula","Panula-3-310129X-39.6875-S",0,4,"3-310129X-39.6875-S",0,1
"166",1,"boy",166,1,3,"Goldsmith, Master. Frank John William ""Frankie""","male",9,0,2,"363291",20.525,"","S",3,6.84166666666667,3,107.841666666667,1,-9,"Goldsmith","Goldsmith-3-36329X-20.525-S",1,2,"3-36329X-20.525-S",1,1
"167",1,"woman",167,1,1,"Chibnall, Mrs. (Edith Martha Bowerman)","female",42.0173267326733,0,1,"113505",55,"E33","S",2,27.5,2,328.5,2,42.0173267326733,"Chibnall","noGroup",1,1,"1-11350X-55-S",0.5,2
"168",0,"woman",168,0,3,"Skoog, Mrs. William (Anna Bernhardina Karlsson)","female",45,1,4,"347088",27.9,"","S",6,4.65,6,105.65,2,45,"Skoog","Skoog-3-34708X-27.9-S",0,5,"3-34708X-27.9-S",0,1
"169",0,"man",169,0,1,"Baumann, Mr. John D","male",42.0173267326733,0,0,"PC 17318",25.925,"","S",1,25.925,1,326.925,0,42.0173267326733,"Baumann","noGroup",0,782,"1-PC 1731X-25.925-S",0.5,0
"170",1,"man",170,0,3,"Ling, Mr. Lee","male",28,0,0,"1601",56.4958,"","S",8,7.061975,1,108.061975,0,28,"Ling","noGroup",0,782,"3-160X-56.4958-S",0.5,0
"171",0,"man",171,0,1,"Van der hoef, Mr. Wyckoff","male",61,0,0,"111240",33.5,"B19","S",1,33.5,1,334.5,0,61,"Van der hoef","noGroup",0,782,"1-11124X-33.5-S",0.5,0
"172",0,"boy",172,0,3,"Rice, Master. Arthur","male",4,4,1,"382652",29.125,"","Q",6,4.85416666666667,6,105.854166666667,1,-4,"Rice","Rice-3-38265X-29.125-Q",0,6,"3-38265X-29.125-Q",0,1
"173",1,"woman",173,1,3,"Johnson, Miss. Eleanor Ileen","female",1,1,1,"347742",11.1333,"","S",3,3.7111,3,104.7111,1,-1,"Johnson","Johnson-3-34774X-11.1333-S",1,3,"3-34774X-11.1333-S",1,1
"174",0,"man",174,0,3,"Sivola, Mr. Antti Wilhelm","male",21,0,0,"STON/O 2. 3101280",7.925,"","S",1,7.925,1,108.925,0,21,"Sivola","noGroup",0,782,"3-STON/O 2. 310128X-7.925-S",0.5,0
"175",0,"man",175,0,1,"Smith, Mr. James Clinch","male",56,0,0,"17764",30.6958,"A7","C",1,30.6958,1,331.6958,0,56,"Smith","noGroup",0,782,"1-1776X-30.6958-C",0.5,0
"176",0,"man",176,0,3,"Klasen, Mr. Klas Albin","male",18,1,1,"350404",7.8542,"","S",1,7.8542,3,108.8542,0,18,"Klasen","noGroup",0,782,"3-35040X-7.8542-S",0.5,0
"177",0,"boy",177,0,3,"Lefebre, Master. Henry Forbes","male",7.72877358490566,3,1,"4133",25.4667,"","S",5,5.09334,5,106.09334,1,-7.72877358490566,"Lefebre","Lefebre-3-413X-25.4667-S",0,5,"3-413X-25.4667-S",0,1
"178",0,"woman",178,0,1,"Isham, Miss. Ann Elizabeth","female",50,0,0,"PC 17595",28.7125,"C49","C",1,28.7125,1,329.7125,2,50,"Isham","noGroup",0,1,"1-PC 1759X-28.7125-C",0.5,2
"179",0,"man",179,0,2,"Hale, Mr. Reginald","male",30,0,0,"250653",13,"","S",1,13,1,214,0,30,"Hale","noGroup",0,782,"2-25065X-13-S",0.5,0
"180",0,"man",180,0,3,"Leonard, Mr. Lionel","male",36,0,0,"LINE",0,"","S",4,0,1,101,0,36,"Leonard","noGroup",0,782,"3-LINX-0-S",0.5,0
"181",0,"woman",181,0,3,"Sage, Miss. Constance Gladys","female",7.72877358490566,8,2,"CA. 2343",69.55,"","S",11,6.32272727272727,11,107.322727272727,1,-7.72877358490566,"Sage","Sage-3-CA. 234X-69.55-S",0,7,"3-CA. 234X-69.55-S",0,1
"182",0,"man",182,0,2,"Pernot, Mr. Rene","male",30.1516245487365,0,0,"SC/PARIS 2131",15.05,"","C",1,15.05,1,216.05,0,30.1516245487365,"Pernot","noGroup",0,782,"2-SC/PARIS 213X-15.05-C",0.5,0
"183",1,"boy",183,0,3,"Asplund, Master. Clarence Gustaf Hugo","male",9,4,2,"347077",31.3875,"","S",7,4.48392857142857,7,105.483928571429,1,-9,"Asplund","Asplund-3-34707X-31.3875-S",0,6,"3-34707X-31.3875-S",0.5,1
"184",1,"boy",184,1,2,"Becker, Master. Richard F","male",1,2,1,"230136",39,"F4","S",4,9.75,4,210.75,1,-1,"Becker","Becker-2-23013X-39-S",1,4,"2-23013X-39-S",1,1
"185",1,"woman",185,1,3,"Kink-Heilmann, Miss. Luise Gretchen","female",4,0,2,"315153",22.025,"","S",3,7.34166666666667,3,108.341666666667,1,-4,"Kink-Heilmann","Kink-Heilmann-3-31515X-22.025-S",1,2,"3-31515X-22.025-S",1,1
"186",0,"man",186,0,1,"Rood, Mr. Hugh Roscoe","male",42.0173267326733,0,0,"113767",50,"A32","S",1,50,1,351,0,42.0173267326733,"Rood","noGroup",0,782,"1-11376X-50-S",0.5,0
"187",0,"woman",187,1,3,"O'Brien, Mrs. Thomas (Johanna ""Hannah"" Godfrey)","female",30.1516245487365,1,0,"370365",15.5,"","Q",2,7.75,2,108.75,2,30.1516245487365,"O'Brien","noGroup",1,1,"3-37036X-15.5-Q",0.5,2
"188",1,"man",188,1,1,"Romaine, Mr. Charles Hallace (""Mr C Rolmane"")","male",45,0,0,"111428",26.55,"","S",1,26.55,1,327.55,0,45,"Romaine","noGroup",1,782,"1-11142X-26.55-S",0.5,0
"189",0,"man",189,0,3,"Bourke, Mr. John","male",40,1,1,"364849",15.5,"","Q",2,7.75,3,108.75,0,40,"Bourke","noGroup",0,782,"3-36484X-15.5-Q",0.5,0
"190",0,"man",190,0,3,"Turcin, Mr. Stjepan","male",36,0,0,"349247",7.8958,"","S",1,7.8958,1,108.8958,0,36,"Turcin","noGroup",0,782,"3-34924X-7.8958-S",0.5,0
"191",1,"woman",191,1,2,"Pinsky, Mrs. (Rosa)","female",32,0,0,"234604",13,"","S",1,13,1,214,2,32,"Pinsky","noGroup",1,1,"2-23460X-13-S",0.5,2
"192",0,"man",192,0,2,"Carbines, Mr. William","male",19,0,0,"28424",13,"","S",1,13,1,214,0,19,"Carbines","noGroup",0,782,"2-2842X-13-S",0.5,0
"193",1,"woman",193,1,3,"Andersen-Jensen, Miss. Carla Christine Nielsine","female",19,1,0,"350046",7.8542,"","S",1,7.8542,2,108.8542,2,19,"Andersen-Jensen","noGroup",1,1,"3-35004X-7.8542-S",0.5,2
"194",1,"boy",194,1,2,"Navratil, Master. Michel M","male",3,1,1,"230080",26,"F2","S",3,8.66666666666667,3,209.666666666667,1,-3,"Navratil","Navratil-2-23008X-26-S",1,2,"2-23008X-26-S",1,1
"195",1,"woman",195,1,1,"Brown, Mrs. James Joseph (Margaret Tobin)","female",44,0,0,"PC 17610",27.7208,"B4","C",1,27.7208,1,328.7208,2,44,"Brown","noGroup",1,1,"1-PC 1761X-27.7208-C",0.5,2
"196",1,"woman",196,1,1,"Lurette, Miss. Elise","female",58,0,0,"PC 17569",146.5208,"B80","C",3,48.8402666666667,1,349.840266666667,2,58,"Lurette","noGroup",1,1,"1-PC 1756X-146.5208-C",0.5,2
"197",0,"man",197,0,3,"Mernagh, Mr. Robert","male",30.1516245487365,0,0,"368703",7.75,"","Q",1,7.75,1,108.75,0,30.1516245487365,"Mernagh","noGroup",0,782,"3-36870X-7.75-Q",0.5,0
"198",0,"man",198,0,3,"Olsen, Mr. Karl Siegwart Andreas","male",42,0,1,"4579",8.4042,"","S",1,8.4042,2,109.4042,0,42,"Olsen","noGroup",0,782,"3-457X-8.4042-S",0.5,0
"199",1,"woman",199,1,3,"Madigan, Miss. Margaret ""Maggie""","female",24.063829787234,0,0,"370370",7.75,"","Q",1,7.75,1,108.75,2,24.063829787234,"Madigan","noGroup",1,1,"3-37037X-7.75-Q",0.5,2
"200",0,"woman",200,0,2,"Yrois, Miss. Henriette (""Mrs Harbeck"")","female",24,0,0,"248747",13,"","S",1,13,1,214,2,24,"Yrois","noGroup",0,1,"2-24874X-13-S",0.5,2
"201",0,"man",201,0,3,"Vande Walle, Mr. Nestor Cyriel","male",28,0,0,"345770",9.5,"","S",1,9.5,1,110.5,0,28,"Vande Walle","noGroup",0,782,"3-34577X-9.5-S",0.5,0
"202",0,"man",202,0,3,"Sage, Mr. Frederick","male",30.1516245487365,8,2,"CA. 2343",69.55,"","S",11,6.32272727272727,11,107.322727272727,0,30.1516245487365,"Sage","noGroup",0,782,"3-CA. 234X-69.55-S",0.5,0
"203",0,"man",203,0,3,"Johanson, Mr. Jakob Alfred","male",34,0,0,"3101264",6.4958,"","S",1,6.4958,1,107.4958,0,34,"Johanson","noGroup",0,782,"3-310126X-6.4958-S",0.5,0
"204",0,"man",204,0,3,"Youseff, Mr. Gerious","male",45.5,0,0,"2628",7.225,"","C",1,7.225,1,108.225,0,45.5,"Youseff","noGroup",0,782,"3-262X-7.225-C",0.5,0
"205",1,"man",205,1,3,"Cohen, Mr. Gurshon ""Gus""","male",18,0,0,"A/5 3540",8.05,"","S",1,8.05,1,109.05,0,18,"Cohen","noGroup",1,782,"3-A/5 354X-8.05-S",0.5,0
"206",0,"woman",206,0,3,"Strom, Miss. Telma Matilda","female",2,0,1,"347054",10.4625,"G6","S",2,5.23125,2,106.23125,1,-2,"Strom","Strom-3-34705X-10.4625-S",0,2,"3-34705X-10.4625-S",0,1
"207",0,"man",207,0,3,"Backstrom, Mr. Karl Alfred","male",32,1,0,"3101278",15.85,"","S",2,7.925,2,108.925,0,32,"Backstrom","noGroup",0,782,"3-310127X-15.85-S",0.5,0
"208",0,"man",208,1,3,"Albimona, Mr. Nassef Cassem","male",26,0,0,"2699",18.7875,"","C",2,9.39375,1,110.39375,0,26,"Albimona","noGroup",1,782,"3-269X-18.7875-C",0.5,0
"209",1,"woman",209,1,3,"Carr, Miss. Helen ""Ellen""","female",16,0,0,"367231",7.75,"","Q",1,7.75,1,108.75,2,16,"Carr","noGroup",1,1,"3-36723X-7.75-Q",0.5,2
"210",1,"man",210,1,1,"Blank, Mr. Henry","male",40,0,0,"112277",31,"A31","C",1,31,1,332,0,40,"Blank","noGroup",1,782,"1-11227X-31-C",0.5,0
"211",0,"man",211,0,3,"Ali, Mr. Ahmed","male",24,0,0,"SOTON/O.Q. 3101311",7.05,"","S",1,7.05,1,108.05,0,24,"Ali","noGroup",0,782,"3-SOTON/O.Q. 310131X-7.05-S",0.5,0
"212",1,"woman",212,1,2,"Cameron, Miss. Clear Annie","female",35,0,0,"F.C.C. 13528",21,"","S",2,10.5,1,211.5,2,35,"Cameron","noGroup",1,1,"2-F.C.C. 1352X-21-S",0.5,2
"213",0,"man",213,0,3,"Perkin, Mr. John Henry","male",22,0,0,"A/5 21174",7.25,"","S",1,7.25,1,108.25,0,22,"Perkin","noGroup",0,782,"3-A/5 2117X-7.25-S",0.5,0
"214",0,"man",214,0,2,"Givard, Mr. Hans Kristensen","male",30,0,0,"250646",13,"","S",1,13,1,214,0,30,"Givard","noGroup",0,782,"2-25064X-13-S",0.5,0
"215",0,"man",215,0,3,"Kiernan, Mr. Philip","male",30.1516245487365,1,0,"367229",7.75,"","Q",1,7.75,2,108.75,0,30.1516245487365,"Kiernan","noGroup",0,782,"3-36722X-7.75-Q",0.5,0
"216",1,"woman",216,1,1,"Newell, Miss. Madeleine","female",31,1,0,"35273",113.275,"D36","C",3,37.7583333333333,2,338.758333333333,2,31,"Newell","Newell-1-3527X-113.275-C",1,2,"1-3527X-113.275-C",1,1
"217",1,"woman",217,1,3,"Honkanen, Miss. Eliina","female",27,0,0,"STON/O2. 3101283",7.925,"","S",1,7.925,1,108.925,2,27,"Honkanen","noGroup",1,1,"3-STON/O2. 310128X-7.925-S",0.5,2
"218",0,"man",218,0,2,"Jacobsohn, Mr. Sidney Samuel","male",42,1,0,"243847",27,"","S",2,13.5,2,214.5,0,42,"Jacobsohn","noGroup",0,782,"2-24384X-27-S",0.5,0
"219",1,"woman",219,1,1,"Bazzani, Miss. Albina","female",32,0,0,"11813",76.2917,"D15","C",2,38.14585,1,339.14585,2,32,"Bazzani","noGroup",1,1,"1-1181X-76.2917-C",0.5,2
"220",0,"man",220,0,2,"Harris, Mr. Walter","male",30,0,0,"W/C 14208",10.5,"","S",1,10.5,1,211.5,0,30,"Harris","noGroup",0,782,"2-W/C 1420X-10.5-S",0.5,0
"221",1,"man",221,1,3,"Sunderland, Mr. Victor Francis","male",16,0,0,"SOTON/OQ 392089",8.05,"","S",1,8.05,1,109.05,0,16,"Sunderland","noGroup",1,782,"3-SOTON/OQ 39208X-8.05-S",0.5,0
"222",0,"man",222,0,2,"Bracken, Mr. James H","male",27,0,0,"220367",13,"","S",1,13,1,214,0,27,"Bracken","noGroup",0,782,"2-22036X-13-S",0.5,0
"223",0,"man",223,0,3,"Green, Mr. George Henry","male",51,0,0,"21440",8.05,"","S",1,8.05,1,109.05,0,51,"Green","noGroup",0,782,"3-2144X-8.05-S",0.5,0
"224",0,"man",224,0,3,"Nenkoff, Mr. Christo","male",30.1516245487365,0,0,"349234",7.8958,"","S",1,7.8958,1,108.8958,0,30.1516245487365,"Nenkoff","noGroup",0,782,"3-34923X-7.8958-S",0.5,0
"225",1,"man",225,1,1,"Hoyt, Mr. Frederick Maxfield","male",38,1,0,"19943",90,"C93","S",2,45,2,346,0,38,"Hoyt","noGroup",1,782,"1-1994X-90-S",0.5,0
"226",0,"man",226,0,3,"Berglund, Mr. Karl Ivar Sven","male",22,0,0,"PP 4348",9.35,"","S",1,9.35,1,110.35,0,22,"Berglund","noGroup",0,782,"3-PP 434X-9.35-S",0.5,0
"227",1,"man",227,1,2,"Mellors, Mr. William John","male",19,0,0,"SW/PP 751",10.5,"","S",1,10.5,1,211.5,0,19,"Mellors","noGroup",1,782,"2-SW/PP 75X-10.5-S",0.5,0
"228",0,"man",228,0,3,"Lovell, Mr. John Hall (""Henry"")","male",20.5,0,0,"A/5 21173",7.25,"","S",1,7.25,1,108.25,0,20.5,"Lovell","noGroup",0,782,"3-A/5 2117X-7.25-S",0.5,0
"229",0,"man",229,0,2,"Fahlstrom, Mr. Arne Jonas","male",18,0,0,"236171",13,"","S",1,13,1,214,0,18,"Fahlstrom","noGroup",0,782,"2-23617X-13-S",0.5,0
"230",0,"woman",230,0,3,"Lefebre, Miss. Mathilde","female",7.72877358490566,3,1,"4133",25.4667,"","S",5,5.09334,5,106.09334,1,-7.72877358490566,"Lefebre","Lefebre-3-413X-25.4667-S",0,5,"3-413X-25.4667-S",0,1
"231",0,"woman",231,1,1,"Harris, Mrs. Henry Birkhardt (Irene Wallach)","female",35,1,0,"36973",83.475,"C83","S",2,41.7375,2,342.7375,2,35,"Harris","noGroup",1,1,"1-3697X-83.475-S",0.5,2
"232",0,"man",232,0,3,"Larsson, Mr. Bengt Edvin","male",29,0,0,"347067",7.775,"","S",1,7.775,1,108.775,0,29,"Larsson","noGroup",0,782,"3-34706X-7.775-S",0.5,0
"233",0,"man",233,0,2,"Sjostedt, Mr. Ernst Adolf","male",59,0,0,"237442",13.5,"","S",1,13.5,1,214.5,0,59,"Sjostedt","noGroup",0,782,"2-23744X-13.5-S",0.5,0
"234",1,"woman",234,1,3,"Asplund, Miss. Lillian Gertrud","female",5,4,2,"347077",31.3875,"","S",7,4.48392857142857,7,105.483928571429,1,-5,"Asplund","Asplund-3-34707X-31.3875-S",1,6,"3-34707X-31.3875-S",0.5,1
"235",0,"man",235,0,2,"Leyson, Mr. Robert William Norman","male",24,0,0,"C.A. 29566",10.5,"","S",1,10.5,1,211.5,0,24,"Leyson","noGroup",0,782,"2-C.A. 2956X-10.5-S",0.5,0
"236",0,"woman",236,0,3,"Harknett, Miss. Alice Phoebe","female",24.063829787234,0,0,"W./C. 6609",7.55,"","S",1,7.55,1,108.55,2,24.063829787234,"Harknett","noGroup",0,1,"3-W./C. 660X-7.55-S",0.5,2
"237",0,"man",237,0,2,"Hold, Mr. Stephen","male",44,1,0,"26707",26,"","S",2,13,2,214,0,44,"Hold","noGroup",0,782,"2-2670X-26-S",0.5,0
"238",1,"woman",238,1,2,"Collyer, Miss. Marjorie ""Lottie""","female",8,0,2,"C.A. 31921",26.25,"","S",3,8.75,3,209.75,1,-8,"Collyer","Collyer-2-C.A. 3192X-26.25-S",1,2,"2-C.A. 3192X-26.25-S",1,1
"239",0,"man",239,0,2,"Pengelly, Mr. Frederick William","male",19,0,0,"28665",10.5,"","S",1,10.5,1,211.5,0,19,"Pengelly","noGroup",0,782,"2-2866X-10.5-S",0.5,0
"240",0,"man",240,0,2,"Hunt, Mr. George Henry","male",33,0,0,"SCO/W 1585",12.275,"","S",1,12.275,1,213.275,0,33,"Hunt","noGroup",0,782,"2-SCO/W 158X-12.275-S",0.5,0
"241",0,"woman",241,0,3,"Zabour, Miss. Thamine","female",24.063829787234,1,0,"2665",14.4542,"","C",2,7.2271,2,108.2271,2,24.063829787234,"Zabour","Zabour-3-266X-14.4542-C",0,2,"3-266X-14.4542-C",0,1
"242",1,"woman",242,1,3,"Murphy, Miss. Katherine ""Kate""","female",24.063829787234,1,0,"367230",15.5,"","Q",2,7.75,2,108.75,2,24.063829787234,"Murphy","Murphy-3-36723X-15.5-Q",1,2,"3-36723X-15.5-Q",1,1
"243",0,"man",243,0,2,"Coleridge, Mr. Reginald Charles","male",29,0,0,"W./C. 14263",10.5,"","S",1,10.5,1,211.5,0,29,"Coleridge","noGroup",0,782,"2-W./C. 1426X-10.5-S",0.5,0
"244",0,"man",244,0,3,"Maenpaa, Mr. Matti Alexanteri","male",22,0,0,"STON/O 2. 3101275",7.125,"","S",1,7.125,1,108.125,0,22,"Maenpaa","noGroup",0,782,"3-STON/O 2. 310127X-7.125-S",0.5,0
